Product Name,Categories,Date of Report,Average Position,Clicks,Leads,Money Spent ($),Channel,Location,Prospects,Paid,Paid Date
Omnify,Reservations,12-Mar-21,5,2,,21,GetApp,UNITED STATES,,,
Omnify,Reservations,12-Mar-21,7,1,,7.5,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,12-Mar-21,2,1,,3.75,GetApp,SINGAPORE,,,
Omnify,Scheduling,12-Mar-21,1,3,,16.5,Capterra,SINGAPORE,,,
Omnify,Swim School,12-Mar-21,8,1,,2,Capterra,UNITED STATES,,,
Omnify,Coaching,13-Mar-21,11,1,,2,GetApp,UNITED STATES,,,
Omnify,Membership Management,13-Mar-21,5,1,,10.25,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,13-Mar-21,13,1,,2,Capterra,UNITED STATES,,,
Omnify,Reservations,13-Mar-21,7,1,,7.5,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,13-Mar-21,10,1,,10.75,Capterra,UNITED STATES,,,
Omnify,Scheduling,13-Mar-21,1,5,,27.5,Capterra,SINGAPORE,,,
Omnify,Class Registration,14-Mar-21,2,5,2,57.5,Capterra,UNITED STATES,1,,
Omnify,Membership Management,14-Mar-21,5,1,,10.25,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,14-Mar-21,12,1,,8.5,GetApp,UNITED STATES,,,
Omnify,Reservations,14-Mar-21,22,1,,2,Capterra,AUSTRALIA,,,
Omnify,Reservations,14-Mar-21,10,2,,21.5,Capterra,UNITED STATES,,,
Omnify,Reservations,14-Mar-21,7,1,,7.5,GetApp,UNITED KINGDOM,,,
Omnify,Scheduling,14-Mar-21,1,4,,22,Capterra,SINGAPORE,,,
Omnify,Swim School,14-Mar-21,1,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Yoga Studio,14-Mar-21,18,1,,2,GetApp,AUSTRALIA,,,
Omnify,Class Registration,15-Mar-21,7,1,,2,GetApp,AUSTRALIA,,,
Omnify,Class Registration,15-Mar-21,7,1,,2,Software Advice,UNITED STATES,,,
Omnify,Class Registration,15-Mar-21,2.67,3,1,39.5,Capterra,UNITED STATES,,,
Omnify,Class Registration,15-Mar-21,6,2,,4,Capterra,UNITED KINGDOM,,,
Omnify,Coaching,15-Mar-21,0,1,,2,Capterra,CANADA,,,
Omnify,Dance Studio,15-Mar-21,30,1,,2,GetApp,UNITED STATES,,,
Omnify,Membership Management,15-Mar-21,5,1,1,10.25,GetApp,UNITED KINGDOM,1,,
Omnify,Membership Management,15-Mar-21,5,1,1,2,Capterra,UNITED STATES,,,
Omnify,Reservations,15-Mar-21,6,1,,7.5,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,15-Mar-21,9,1,,10.75,Capterra,UNITED STATES,,,
Omnify,Scheduling,15-Mar-21,1,3,,16.5,Capterra,SINGAPORE,,,
Omnify,Scheduling,15-Mar-21,14,1,,9.5,Capterra,UNITED STATES,,,
Omnify,Swim School,15-Mar-21,1,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Swim School,15-Mar-21,1,1,,2,GetApp,UNITED STATES,,,
Omnify,Yoga Studio,15-Mar-21,13,1,,2,Capterra,UNITED STATES,,,
Omnify,Class Registration,16-Mar-21,5,1,,16.5,Capterra,UNITED STATES,,,
Omnify,Coaching,16-Mar-21,13,1,,2,Capterra,UNITED KINGDOM,,,
Omnify,Coaching,16-Mar-21,10,4,,8,Capterra,UNITED STATES,,,
Omnify,Membership Management,16-Mar-21,5,1,,10.25,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,16-Mar-21,13,1,,8.5,GetApp,UNITED STATES,,,
Omnify,Parks and Recreation,16-Mar-21,10,2,,4,Capterra,UNITED STATES,,,
Omnify,Reservations,16-Mar-21,32,1,,2,GetApp,CANADA,,,
Omnify,Reservations,16-Mar-21,5,2,,21,GetApp,UNITED STATES,,,
Omnify,Reservations,16-Mar-21,9,3,1,32.25,Capterra,UNITED STATES,1,2100,23-Mar-21
Omnify,Reservations,16-Mar-21,6,2,,15,GetApp,UNITED KINGDOM,,,
Omnify,Scheduling,16-Mar-21,71,2,1,4,GetApp,UNITED STATES,,,
Omnify,Swim School,16-Mar-21,11,1,,2,Capterra,CANADA,,,
Omnify,Class Registration,17-Mar-21,7,1,,2,Capterra,AUSTRALIA,,,
Omnify,Class Registration,17-Mar-21,5.5,2,,29,Capterra,UNITED STATES,,,
Omnify,Fitness,17-Mar-21,22,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Fitness,17-Mar-21,14,1,,2,Capterra,UNITED STATES,,,
Omnify,Fitness,17-Mar-21,1,1,1,2,GetApp,UNITED STATES,1,,
Omnify,Membership Management,17-Mar-21,5,2,,20.5,Capterra,UNITED STATES,,,
Omnify,Membership Management,17-Mar-21,13,1,,8.5,GetApp,UNITED STATES,,,
Omnify,Parks and Recreation,17-Mar-21,3,1,,2,Capterra,UNITED STATES,,,
Omnify,Reservations,17-Mar-21,2,2,,7.5,GetApp,SINGAPORE,,,
Omnify,Reservations,17-Mar-21,9.33,3,,32.25,Capterra,UNITED STATES,,,
Omnify,Class Registration,18-Mar-21,1,1,,2,Software Advice,AUSTRALIA,,,
Omnify,Class Registration,18-Mar-21,9,1,,2,GetApp,CANADA,,,
Omnify,Class Registration,18-Mar-21,7,1,,2,GetApp,AUSTRALIA,,,
Omnify,Membership Management,18-Mar-21,3,1,,9.75,Capterra,SINGAPORE,,,
Omnify,Membership Management,18-Mar-21,63,1,,2,GetApp,UNITED STATES,,,
Omnify,Membership Management,18-Mar-21,22,1,,10.25,Capterra,UNITED STATES,,,
Omnify,Reservations,18-Mar-21,7,1,,7.5,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,18-Mar-21,5,2,,21,GetApp,UNITED STATES,,,
Omnify,Swim School,18-Mar-21,7,1,,2,Capterra,UNITED STATES,,,
Omnify,Class Registration,19-Mar-21,5,4,,58,Capterra,UNITED STATES,,,
Omnify,Coaching,19-Mar-21,9,1,,2,Capterra,UNITED STATES,,,
Omnify,Membership Management,19-Mar-21,40.5,2,,4,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,19-Mar-21,5,1,,10.25,Capterra,UNITED STATES,,,
Omnify,Parks and Recreation,19-Mar-21,2,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Parks and Recreation,19-Mar-21,16,1,,2,Capterra,UNITED STATES,,,
Omnify,Reservations,19-Mar-21,33,1,,2,GetApp,CANADA,,,
Omnify,Reservations,19-Mar-21,5,1,,10.4,GetApp,UNITED STATES,,,
Omnify,Reservations,19-Mar-21,10,1,,10.75,Capterra,UNITED STATES,,,
Omnify,Reservations,19-Mar-21,7,2,,15,GetApp,UNITED KINGDOM,,,
Omnify,Scheduling,19-Mar-21,9.33,3,,29.25,Capterra,UNITED STATES,,,
Omnify,Class Registration,20-Mar-21,9,1,,2,GetApp,UNITED STATES,,,
Omnify,Coaching,20-Mar-21,10,1,,2,Capterra,UNITED STATES,,,
Omnify,Membership Management,20-Mar-21,3,1,,10.25,Capterra,UNITED STATES,,,
Omnify,Reservations,20-Mar-21,2,2,,7.5,GetApp,SINGAPORE,,,
Omnify,Reservations,20-Mar-21,10,2,,21.5,Capterra,UNITED STATES,,,
Omnify,Reservations,20-Mar-21,5,1,,10.4,GetApp,UNITED STATES,,,
Omnify,Class Registration,21-Mar-21,3,1,1,14.5,Capterra,UNITED STATES,1,,
Omnify,Fitness,21-Mar-21,33,1,,2,Capterra,UNITED STATES,,,
Omnify,Membership Management,21-Mar-21,37,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,21-Mar-21,22,1,,10.25,Capterra,UNITED STATES,,,
Omnify,Parks and Recreation,21-Mar-21,2,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,21-Mar-21,7,1,,7.5,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,21-Mar-21,4.5,2,,20.8,GetApp,UNITED STATES,,,
Omnify,Scheduling,21-Mar-21,4,1,,2,Capterra,AUSTRALIA,,,
Omnify,Scheduling,21-Mar-21,12,1,,9.25,Capterra,UNITED STATES,,,
Omnify,Class Registration,03/22/2021,3,1,,14.5,Capterra,UNITED STATES,,,
Omnify,Coaching,03/22/2021,10,1,,2,Capterra,UNITED STATES,,,
Omnify,Dance Studio,03/22/2021,19,1,,2,GetApp,AUSTRALIA,,,
Omnify,Membership Management,03/22/2021,3,1,1,9.75,Capterra,SINGAPORE,,,
Omnify,Membership Management,03/22/2021,3,1,1,10.25,Capterra,UNITED STATES,,,
Omnify,Membership Management,03/22/2021,40,1,,2,Capterra,UNITED KINGDOM,,,
Omnify,Parks and Recreation,03/22/2021,1,2,,4,GetApp,AUSTRALIA,,,
Omnify,Reservations,03/22/2021,26,1,1,2,Capterra,UNITED KINGDOM,,,
Omnify,Reservations,03/22/2021,4,3,,31.2,GetApp,UNITED STATES,,,
Omnify,Reservations,03/22/2021,9,2,2,21.5,Capterra,UNITED STATES,,,
Omnify,Scheduling,03/22/2021,66,1,,2,GetApp,UNITED STATES,,,
Omnify,Yoga Studio,03/22/2021,5,2,,25.75,Capterra,UNITED STATES,,,
Omnify,Coaching,03/23/2021,1,1,,2,GetApp,SINGAPORE,,,
Omnify,Coaching,03/23/2021,0,1,,2,Capterra,UNITED STATES,,,
Omnify,Dance Studio,03/23/2021,19,1,,2,GetApp,AUSTRALIA,,,
Omnify,Membership Management,03/23/2021,20,1,,10.25,Capterra,UNITED STATES,,,
Omnify,Parks and Recreation,03/23/2021,1,1,,2,GetApp,AUSTRALIA,,,
Omnify,Reservations,03/23/2021,2,1,,3.75,GetApp,SINGAPORE,,,
Omnify,Reservations,03/23/2021,4,1,,10.4,GetApp,UNITED STATES,,,
Omnify,Reservations,03/23/2021,8.5,2,,21.5,Capterra,UNITED STATES,,,
Omnify,Reservations,03/23/2021,7,1,,7.5,GetApp,UNITED KINGDOM,,,
Omnify,Coaching,03/24/2021,9,1,,2,Capterra,UNITED STATES,,,
Omnify,Dance Studio,03/24/2021,21,1,,2,GetApp,CANADA,,,
Omnify,Membership Management,03/24/2021,12.5,2,,11,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,03/24/2021,15.67,3,,30.75,Capterra,UNITED STATES,,,
Omnify,Membership Management,03/24/2021,58,1,,2,GetApp,UNITED STATES,,,
Omnify,Reservations,03/24/2021,2,1,,3.75,GetApp,SINGAPORE,,,
Omnify,Reservations,03/24/2021,7,1,,7.5,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,03/24/2021,9,1,,10.75,Capterra,UNITED STATES,,,
Omnify,Reservations,03/24/2021,4,2,1,20.8,GetApp,UNITED STATES,,,
Omnify,Swim School,03/24/2021,7,1,,2,Capterra,UNITED STATES,,,
Omnify,Class Registration,03/25/2021,5,1,,14.5,Capterra,UNITED STATES,,,
Omnify,Membership Management,03/25/2021,40,1,,2,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,03/25/2021,57,1,,2,GetApp,UNITED STATES,,,
Omnify,Membership Management,03/25/2021,16,2,1,20.5,Capterra,UNITED STATES,,,
Omnify,Membership Management,03/25/2021,13,1,,5.5,GetApp,UNITED KINGDOM,,,
Omnify,Parks and Recreation,03/25/2021,15,1,,2,Capterra,UNITED STATES,,,
Omnify,Reservations,03/25/2021,6.5,2,,15,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,03/25/2021,8.75,4,,43,Capterra,UNITED STATES,,,
Omnify,Reservations,03/25/2021,4,1,,10.4,GetApp,UNITED STATES,,,
Omnify,Scheduling,03/25/2021,38,1,,2,GetApp,AUSTRALIA,,,
Omnify,Scheduling,03/25/2021,13,2,,18.5,Capterra,UNITED STATES,,,
Omnify,Yoga Studio,03/25/2021,6,2,,25.5,Capterra,UNITED STATES,,,
Omnify,Class Registration,03/26/2021,11,1,,2,Capterra,CANADA,,,
Omnify,Class Registration,03/26/2021,5,1,,14.5,Capterra,UNITED STATES,,,
Omnify,Coaching,03/26/2021,6,1,,2,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,03/26/2021,4,1,,2.75,Capterra,SINGAPORE,,,
Omnify,Membership Management,03/26/2021,39,1,,2,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,03/26/2021,5,2,,20.5,Capterra,UNITED STATES,,,
Omnify,Parks and Recreation,03/26/2021,9,1,,2,GetApp,CANADA,,,
Omnify,Reservations,03/26/2021,9,1,,10.75,Capterra,UNITED STATES,,,
Omnify,Reservations,03/26/2021,4,2,,20.8,GetApp,UNITED STATES,,,
Omnify,Scheduling,03/26/2021,13,1,,9.25,Capterra,UNITED STATES,,,
Omnify,Yoga Studio,03/26/2021,8,1,,2,Capterra,CANADA,,,
Omnify,Yoga Studio,03/26/2021,24,1,,2,Software Advice,UNITED STATES,,,
Omnify,Yoga Studio,03/26/2021,6,1,,12.75,Capterra,UNITED STATES,,,
Omnify,Class Registration,03/27/2021,2,1,,14.5,Capterra,UNITED STATES,,,
Omnify,Reservations,03/27/2021,6,1,,7.5,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,03/27/2021,4,1,,10.4,GetApp,UNITED STATES,,,
Omnify,Reservations,03/27/2021,9,1,,10.4,Capterra,UNITED STATES,,,
Omnify,Class Registration,03/28/2021,2.33,3,,43.5,Capterra,UNITED STATES,,,
Omnify,Coaching,03/28/2021,9,1,,2,Capterra,UNITED STATES,,,
Omnify,Dance Studio,03/28/2021,26,1,,2,GetApp,UNITED STATES,,,
Omnify,Parks and Recreation,03/28/2021,11,1,,2,Capterra,CANADA,,,
Omnify,Reservations,03/28/2021,4,1,,10.4,GetApp,UNITED STATES,,,
Omnify,Reservations,03/28/2021,7,1,,10.4,Capterra,UNITED STATES,,,
Omnify,Scheduling,03/28/2021,36,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Yoga Studio,03/28/2021,24,1,,2,GetApp,UNITED STATES,,,
Omnify,Class Registration,03/29/2021,4,5,,72.5,Capterra,UNITED STATES,,,
Omnify,Membership Management,03/29/2021,1,1,,2,Capterra,UNITED KINGDOM,,,
Omnify,Parks and Recreation,03/29/2021,8,1,,2,Capterra,UNITED STATES,,,
Omnify,Reservations,03/29/2021,27,1,,2,GetApp,CANADA,,,
Omnify,Reservations,03/29/2021,6.5,2,,20.8,Capterra,UNITED STATES,,,
Omnify,Reservations,03/29/2021,4,1,,10.4,GetApp,UNITED STATES,,,
Omnify,Reservations,03/29/2021,6,3,,22.5,GetApp,UNITED KINGDOM,,,
Omnify,Swim School,03/29/2021,7,1,,2,Capterra,UNITED STATES,,,
Omnify,Yoga Studio,03/29/2021,5,1,,11.75,Capterra,UNITED STATES,,,
Omnify,Dance Studio,03/30/2021,7,1,,2,GetApp,SINGAPORE,,,
Omnify,Membership Management,03/30/2021,23,1,,2,GetApp,AUSTRALIA,,,
Omnify,Membership Management,03/30/2021,42.67,3,,6,Capterra,CANADA,,,
Omnify,Membership Management,03/30/2021,11.67,6,,61.5,Capterra,UNITED STATES,,,
Omnify,Reservations,03/30/2021,6,1,,10.4,Capterra,UNITED STATES,,,
Omnify,Reservations,03/30/2021,4,1,,10.4,GetApp,UNITED STATES,,,
Omnify,Scheduling,03/30/2021,38,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Scheduling,03/30/2021,10,7,,64.75,Capterra,UNITED STATES,,,
Omnify,Swim School,03/30/2021,6,1,,2,GetApp,CANADA,,,
Omnify,Yoga Studio,03/30/2021,6,1,,11.75,Capterra,UNITED STATES,,,
Omnify,Coaching,03/31/2021,10,2,,4,Capterra,UNITED STATES,,,
Omnify,Fitness,03/31/2021,19,1,1,2,GetApp,CANADA,1,,
Omnify,Reservations,03/31/2021,2,3,,48.75,Capterra,UNITED STATES,,,
Omnify,Reservations,03/31/2021,1,2,,37,GetApp,UNITED STATES,,,
Omnify,Yoga Studio,03/31/2021,20,1,,2,Capterra,CANADA,,,
Omnify,Club Management,1/4/2021,19,1,,2,Capterra,AUSTRALIA,,,
Omnify,Club Management,1/4/2021,1,1,,12,Capterra,UNITED KINGDOM,,,
Omnify,Club Management,1/4/2021,1,1,,11,Capterra,UNITED STATES,,,
Omnify,Fitness,1/4/2021,4,1,,11.25,Capterra,CANADA,,,
Omnify,Fitness,1/4/2021,1,1,,11.25,Capterra,UNITED STATES,,,
Omnify,Membership Management,1/4/2021,70,1,,2,Software Advice,UNITED STATES,,,
Omnify,Reservations,1/4/2021,5,2,,20.5,GetApp,UNITED STATES,,,
Omnify,Yoga Studio,1/4/2021,10,2,,23.5,Capterra,UNITED STATES,,,
Omnify,Club Management,2/4/2021,1,1,,12,Capterra,UNITED KINGDOM,,,
Omnify,Coaching,2/4/2021,1,1,,5.25,Capterra,CANADA,,,
Omnify,Fitness,2/4/2021,4,1,,11.25,Capterra,CANADA,,,
Omnify,Fitness,2/4/2021,10,1,,11.25,Capterra,UNITED STATES,,,
Omnify,Membership Management,2/4/2021,1,2,,20.5,Capterra,SINGAPORE,,,
Omnify,Membership Management,2/4/2021,23,1,,10.25,Capterra,UNITED STATES,,,
Omnify,Reservations,2/4/2021,10,2,,21.5,Capterra,UNITED STATES,,,
Omnify,Reservations,2/4/2021,5,2,2,20.5,GetApp,UNITED STATES,,,
Omnify,Swim School,2/4/2021,2,1,,13.25,Capterra,UNITED STATES,,,
Omnify,Class Registration,3/4/2021,9,1,,11,Capterra,UNITED STATES,,,
Omnify,Club Management,3/4/2021,1,1,,12,Capterra,UNITED KINGDOM,,,
Omnify,Coaching,3/4/2021,5,2,,8.5,Capterra,UNITED STATES,,,
Omnify,Fitness,3/4/2021,31,1,,2,GetApp,CANADA,,,
Omnify,Fitness,3/4/2021,10,2,,22.5,Capterra,UNITED STATES,,,
Omnify,Fitness,3/4/2021,3,1,,10.5,GetApp,UNITED STATES,,,
Omnify,Fitness,3/4/2021,2,1,,10.75,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,3/4/2021,1,1,1,10.25,Capterra,SINGAPORE,1,,
Omnify,Membership Management,3/4/2021,69,1,,2,GetApp,UNITED STATES,,,
Omnify,Membership Management,3/4/2021,23,1,,10.25,Capterra,UNITED STATES,,,
Omnify,Parks and Recreation,3/4/2021,1,1,,2,GetApp,AUSTRALIA,,,
Omnify,Reservations,3/4/2021,5.5,2,,21.5,Capterra,UNITED STATES,,,
Omnify,Club Management,4/4/2021,1,1,,7.25,GetApp,UNITED KINGDOM,,,
Omnify,Coaching,4/4/2021,1,1,,6.5,Capterra,AUSTRALIA,,,
Omnify,Coaching,4/4/2021,4.67,3,,12.75,Capterra,UNITED STATES,,,
Omnify,Fitness,4/4/2021,10,1,,11.25,Capterra,UNITED STATES,,,
Omnify,Membership Management,4/4/2021,1,1,,10.25,Capterra,SINGAPORE,,,
Omnify,Swim School,4/4/2021,1,1,,13.25,Capterra,UNITED STATES,,,
Omnify,Class Registration,5/4/2021,8.5,2,,22,Capterra,UNITED STATES,,,
Omnify,Club Management,5/4/2021,1,1,,12,Capterra,UNITED KINGDOM,,,
Omnify,Club Management,5/4/2021,13,1,,11,Capterra,UNITED STATES,,,
Omnify,Coaching,5/4/2021,1,1,,4.75,Capterra,CANADA,,,
Omnify,Fitness,5/4/2021,10,1,1,11.25,Capterra,UNITED STATES,1,1188,5-Apr-21
Omnify,Fitness,5/4/2021,3,1,,10.5,GetApp,UNITED STATES,,,
Omnify,Membership Management,5/4/2021,1,2,,20.5,Capterra,SINGAPORE,,,
Omnify,Membership Management,5/4/2021,4,1,,10.25,Capterra,UNITED STATES,,,
Omnify,Reservations,5/4/2021,10,1,,10.75,Capterra,UNITED STATES,,,
Omnify,Class Registration,6/4/2021,3,1,,2,Capterra,SINGAPORE,,,
Omnify,Class Registration,6/4/2021,9,2,,22,Capterra,UNITED STATES,,,
Omnify,Club Management,6/4/2021,2,1,,12,Capterra,UNITED KINGDOM,,,
Omnify,Club Management,6/4/2021,14,1,,10.75,Capterra,UNITED STATES,,,
Omnify,Coaching,6/4/2021,1,1,,5.75,Capterra,AUSTRALIA,,,
Omnify,Coaching,6/4/2021,1,1,,10.5,GetApp,UNITED STATES,,,
Omnify,Coaching,6/4/2021,5,2,,8.5,Capterra,UNITED STATES,,,
Omnify,Fitness,6/4/2021,4,1,,11.25,Capterra,CANADA,,,
Omnify,Fitness,6/4/2021,11,1,,11.25,Capterra,UNITED STATES,,,
Omnify,Membership Management,6/4/2021,1,2,1,20.5,Capterra,SINGAPORE,,,
Omnify,Membership Management,6/4/2021,23,1,1,10.25,Capterra,UNITED STATES,,,
Omnify,Reservations,6/4/2021,27,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,6/4/2021,5,2,,20.5,GetApp,UNITED STATES,,,
Omnify,Reservations,6/4/2021,9,1,,10.75,Capterra,UNITED STATES,,,
Omnify,Swim School,6/4/2021,3.67,3,,39.75,Capterra,UNITED STATES,,,
Omnify,Yoga Studio,6/4/2021,27,1,,2,Capterra,CANADA,,,
Omnify,Class Registration,7/4/2021,11,1,,2,Capterra,CANADA,,,
Omnify,Class Registration,7/4/2021,8,2,,21.5,Capterra,UNITED STATES,,,
Omnify,Coaching,7/4/2021,12,1,,2,GetApp,AUSTRALIA,,,
Omnify,Coaching,7/4/2021,1,1,,5.75,Capterra,AUSTRALIA,,,
Omnify,Fitness,7/4/2021,2,2,,24,GetApp,AUSTRALIA,,,
Omnify,Fitness,7/4/2021,2,1,,10.75,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,7/4/2021,1,1,,10.25,Capterra,SINGAPORE,,,
Omnify,Membership Management,7/4/2021,38,1,,2,Capterra,UNITED KINGDOM,,,
Omnify,Reservations,7/4/2021,5,1,,10.25,GetApp,UNITED STATES,,,
Omnify,Reservations,7/4/2021,9,1,1,10.75,Capterra,UNITED STATES,,,
Omnify,Swim School,7/4/2021,1,1,,13.25,Capterra,UNITED STATES,,,
Omnify,Yoga Studio,7/4/2021,5,1,,11.75,Capterra,UNITED STATES,,,
Omnify,Yoga Studio,7/4/2021,9,2,,9,GetApp,UNITED STATES,,,
Omnify,Class Registration,8/4/2021,13,1,,2,Software Advice,UNITED STATES,,,
Omnify,Class Registration,8/4/2021,8,2,2,10.75,Capterra,UNITED STATES,2,$549,15-Apr-21
Omnify,Club Management,8/4/2021,1,1,,12,Capterra,UNITED KINGDOM,,,
Omnify,Coaching,8/4/2021,1,1,,5.75,Capterra,AUSTRALIA,,,
Omnify,Membership Management,8/4/2021,28,1,,2,GetApp,AUSTRALIA,,,
Omnify,Membership Management,8/4/2021,25,1,,10.25,Capterra,UNITED STATES,,,
Omnify,Membership Management,8/4/2021,1,2,1,20.5,Capterra,SINGAPORE,1,,
Omnify,Parks and Recreation,8/4/2021,17,1,,2,Capterra,UNITED STATES,,,
Omnify,Reservations,8/4/2021,9,5,1,53.75,Capterra,UNITED STATES,1,,
Omnify,Scheduling,8/4/2021,43,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Swim School,8/4/2021,1,1,,2,Capterra,CANADA,,,
Omnify,Yoga Studio,8/4/2021,9,1,,4.5,GetApp,UNITED STATES,,,
Omnify,Yoga Studio,8/4/2021,9,1,,11.75,Capterra,UNITED STATES,,,
Omnify,Class Registration,9/4/2021,8,1,,10.75,Capterra,UNITED STATES,,,
Omnify,Club Management,9/4/2021,1,2,,24,Capterra,UNITED KINGDOM,,,
Omnify,Fitness,9/4/2021,4,1,,11.25,Capterra,CANADA,,,
Omnify,Membership Management,9/4/2021,21,2,,20.5,Capterra,UNITED STATES,,,
Omnify,Parks and Recreation,9/4/2021,17,1,,2,Capterra,UNITED STATES,,,
Omnify,Reservations,9/4/2021,9,2,,21.5,Capterra,UNITED STATES,,,
Omnify,Scheduling,9/4/2021,43,1,,2,Capterra,AUSTRALIA,,,
Omnify,Swim School,9/4/2021,3,1,,2,Capterra,UNITED KINGDOM,,,
Omnify,Swim School,9/4/2021,6,2,1,26.5,Capterra,UNITED STATES,,,
Omnify,Class Registration,10/4/2021,7,1,,2,GetApp,AUSTRALIA,,,
Omnify,Coaching,10/4/2021,1,1,,10.5,GetApp,UNITED STATES,,,
Omnify,Coaching,10/4/2021,6,1,,4.25,Capterra,UNITED STATES,,,
Omnify,Membership Management,10/4/2021,32,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,10/4/2021,25,2,1,20,Capterra,UNITED STATES,,,
Omnify,Parks and Recreation,10/4/2021,10,1,,2,GetApp,CANADA,,,
Omnify,Reservations,10/4/2021,26,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,10/4/2021,5,1,,10.25,GetApp,UNITED STATES,,,
Omnify,Swim School,10/4/2021,7,1,1,2,GetApp,CANADA,1,,
Omnify,Swim School,10/4/2021,5,3,2,39.75,Capterra,UNITED STATES,,,
Omnify,Class Registration,11/4/2021,8,2,,21.5,Capterra,UNITED STATES,,,
Omnify,Club Management,11/4/2021,1,1,,12,Capterra,UNITED KINGDOM,,,
Omnify,Coaching,11/4/2021,6,1,,4.25,Capterra,UNITED STATES,,,
Omnify,Membership Management,11/4/2021,1,2,,20.5,Capterra,SINGAPORE,,,
Omnify,Reservations,11/4/2021,5,2,,20.5,GetApp,UNITED STATES,,,
Omnify,Reservations,11/4/2021,9,1,,10.75,Capterra,UNITED STATES,,,
Omnify,Swim School,11/4/2021,1,1,,13.25,Capterra,UNITED STATES,,,
Omnify,Yoga Studio,11/4/2021,9,1,,11.75,Capterra,UNITED STATES,,,
Omnify,Class Registration,12/4/2021,9,1,,10.75,Capterra,UNITED STATES,,,
Omnify,Class Registration,12/4/2021,16,1,,2,GetApp,UNITED STATES,,,
Omnify,Club Management,12/4/2021,1,2,,14.5,GetApp,UNITED KINGDOM,,,
Omnify,Coaching,12/4/2021,1,1,,10.5,GetApp,UNITED STATES,,,
Omnify,Dance Studio,12/4/2021,28,1,,2,GetApp,UNITED STATES,,,
Omnify,Fitness,12/4/2021,6,2,,16.5,Capterra,UNITED KINGDOM,,,
Omnify,Fitness,12/4/2021,11,1,,11.25,Capterra,UNITED STATES,,,
Omnify,Fitness,12/4/2021,2,1,,10.75,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,12/4/2021,27,1,1,2,GetApp,AUSTRALIA,,,
Omnify,Membership Management,12/4/2021,1,1,,10.25,Capterra,SINGAPORE,,,
Omnify,Membership Management,12/4/2021,63,1,,2,GetApp,UNITED STATES,,,
Omnify,Membership Management,12/4/2021,60,1,,2,Software Advice,UNITED STATES,,,
Omnify,Parks and Recreation,12/4/2021,1,1,,2,GetApp,AUSTRALIA,,,
Omnify,Parks and Recreation,12/4/2021,1,1,,2,GetApp,SINGAPORE,,,
Omnify,Reservations,12/4/2021,10,1,,10.75,Capterra,UNITED STATES,,,
Omnify,Swim School,12/4/2021,8.2,5,,66.25,Capterra,UNITED STATES,,,
Omnify,Yoga Studio,12/4/2021,10,2,,16.5,Capterra,UNITED STATES,,,
Omnify,Class Registration,04-13-2021,9,2,,12.5,Capterra,UNITED STATES,,,
Omnify,Club Management,04-13-2021,26,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Coaching,04-13-2021,1,1,,5.25,Capterra,CANADA,,,
Omnify,Coaching,04-13-2021,6,1,,5.25,Capterra,UNITED KINGDOM,,,
Omnify,Dance Studio,04-13-2021,23,1,,2,Software Advice,UNITED KINGDOM,,,
Omnify,Fitness,04-13-2021,2,1,,12,GetApp,AUSTRALIA,,,
Omnify,Fitness,04-13-2021,2,1,,10.5,GetApp,UNITED STATES,,,
Omnify,Fitness,04-13-2021,2,2,1,22.5,Capterra,UNITED STATES,1,,
Omnify,Fitness,04-13-2021,3,2,,21.5,GetApp,UNITED KINGDOM,,,
Omnify,Fitness,04-13-2021,4,1,,11.25,Capterra,CANADA,,,
